run_id,config,config_hash,seed,git_hash,mode,runtime_s,node_count,edge_count,peak_mem_mb,accuracy,auc,f1,precision,recall,tp,fp,fn,tn
ablation_049_af05ab9b_42,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': True, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",af05ab9b,42,1434befb,lite,0.3373446464538574,1000,0,0.0,0.5550000071525574,0.5,0.6482213438735178,0.5324675324675324,0.8282828282828283,82,72,17,29
ablation_050_af05ab9b_123,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': True, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",af05ab9b,123,1434befb,lite,0.267139196395874,1000,0,0.0,0.48500001430511475,0.5,0.6227106227106227,0.4722222222222222,0.9139784946236559,85,95,8,12
ablation_051_af05ab9b_456,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': True, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",af05ab9b,456,1434befb,lite,0.2923305034637451,1000,0,0.0,0.5049999952316284,0.5299999713897705,0.6476868327402135,0.5055555555555555,0.900990099009901,91,89,10,10
ablation_052_2ebae971_42,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",2ebae971,42,1434befb,lite,0.4303252696990967,1000,0,0.0,0.4950000047683716,0.5,0.6622073578595317,0.495,1.0,99,101,0,0
ablation_053_2ebae971_123,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",2ebae971,123,1434befb,lite,0.38651108741760254,1000,0,0.0,0.4650000035762787,0.5299999713897705,0.6348122866894198,0.465,1.0,93,107,0,0
ablation_054_2ebae971_456,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",2ebae971,456,1434befb,lite,0.3829827308654785,1000,0,0.0,0.5049999952316284,0.5,0.6710963455149502,0.505,1.0,101,99,0,0
ablation_055_33796783_42,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",33796783,42,1434befb,lite,0.27738380432128906,1000,0,0.0,0.5550000071525574,0.5,0.6482213438735178,0.5324675324675324,0.8282828282828283,82,72,17,29
ablation_056_33796783_123,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",33796783,123,1434befb,lite,0.2357501983642578,1000,0,0.0,0.48500001430511475,0.5,0.6227106227106227,0.4722222222222222,0.9139784946236559,85,95,8,12
ablation_057_33796783_456,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",33796783,456,1434befb,lite,0.27330994606018066,1000,0,0.0,0.5049999952316284,0.5299999713897705,0.6476868327402135,0.5055555555555555,0.900990099009901,91,89,10,10
ablation_058_1279eb11_42,"{'use_cusp': False, 'use_hypergraph': True, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",1279eb11,42,1434befb,lite,0.054642438888549805,1000,0,0.0,0.5149999856948853,0.5,0.6040816326530613,0.5068493150684932,0.7474747474747475,74,72,25,29
ablation_059_1279eb11_123,"{'use_cusp': False, 'use_hypergraph': True, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",1279eb11,123,1434befb,lite,0.045113325119018555,1000,0,0.0,0.5149999856948853,0.5099999904632568,0.6254826254826256,0.4879518072289157,0.8709677419354839,81,85,12,22
